0.002987,0.003433,0.003759,0.003552,0.004195,-0.00069,0.000566,0.000345
0.003433,0.004282,0.004645,0.004051,0.005018,-0.00098,0.000624,0.000498
0.003759,0.004645,0.00519,0.004387,0.005371,-0.00104,0.000662,0.000352
0.003552,0.004051,0.004387,0.004824,0.005585,-0.00057,0.000899,0.000767
0.004195,0.005018,0.005371,0.005585,0.007582,-0.00108,0.000921,0.001528
-0.00069,-0.00098,-0.00104,-0.00057,-0.00108,0.002111,0.000516,0.000425
0.000566,0.000624,0.000662,0.000899,0.000921,0.000516,0.000817,0.000291
0.000345,0.000498,0.000352,0.000767,0.001528,0.000425,0.000291,0.003619
